Beds,Baths,Toilets,Is_new,Is_furnished,Is_serviced,Price,Property_type,Location
3.0,4.0,4.0,no,no,no,2500000000.0,house,Apapa
5.0,6.0,6.0,no,no,no,280000000.0,house,Ikeja
5.0,6.0,6.0,no,no,no,450000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,200000000.0,house,Ifako-Ijaiye
3.0,3.0,4.0,no,no,no,50000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,140000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,250000000.0,house,Epe
5.0,6.0,6.0,no,no,no,2500000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,165000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,270000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,4500000.0,house,Eti-Osa
5.0,7.0,7.0,no,no,no,550000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,300000000.0,house,Eti-Osa
6.0,6.0,6.0,no,no,no,250000000.0,house,Ikeja
5.0,6.0,6.0,no,no,no,190000000.0,house,Epe
5.0,6.0,6.0,no,no,no,1162500000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,95000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,230000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,60000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,90000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,160000000.0,apartment,Eti-Osa
3.0,3.0,4.0,yes,no,yes,38000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,60000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,170000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,230000000.0,house,Eti-Osa
6.0,7.0,7.0,no,no,no,195000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,300000000.0,house,Ikeja
6.0,6.0,7.0,yes,no,no,800000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,94000000.0,apartment,Eti-Osa
2.0,2.0,3.0,yes,no,no,65000000.0,apartment,Eti-Osa
4.0,4.0,4.0,yes,no,no,95000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,500000000.0,house,Eti-Osa
1.0,2.0,2.0,yes,yes,no,13500000.0,apartment,Shomolu
4.0,0.0,0.0,yes,yes,yes,190000000.0,house,Epe
3.0,3.0,4.0,yes,yes,yes,230000000.0,apartment,Eti-Osa
4.0,5.0,0.0,yes,yes,yes,135000000.0,house,Kosofe
4.0,4.0,5.0,yes,no,yes,220000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,200000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,140000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,35000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,95000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,350000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,60000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,600000000.0,house,Eti-Osa
2.0,2.0,2.0,yes,no,yes,55000000.0,apartment,Eti-Osa
5.0,5.0,6.0,no,no,no,170000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,140000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,52000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,140000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,260000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,180000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,85000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,270000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,300000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,180000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,250000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,220000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,250000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,450000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,570000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,400000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,420000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,200000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,170000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,yes,no,160000000.0,house,Ikeja
3.0,3.0,4.0,yes,yes,no,130000000.0,house,Ikeja
4.0,4.0,5.0,yes,no,no,240000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,150000000.0,house,Eti-Osa
4.0,4.0,4.0,yes,no,no,150000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,330000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,360000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,55000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,60000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,70000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,83000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,125000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,250000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,245000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,75000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,100000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,yes,170000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,2300000000.0,house,Eti-Osa
6.0,7.0,7.0,no,no,no,170000000.0,house,Eti-Osa
6.0,7.0,7.0,no,no,no,450000000.0,house,Eti-Osa
6.0,7.0,7.0,no,no,no,400000000.0,house,Eti-Osa
6.0,7.0,7.0,no,no,no,250000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,800000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,530000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,550000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,68000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,yes,45000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,160000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,50000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,yes,70000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,yes,yes,85000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,yes,yes,140000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,270000000.0,house,Eti-Osa
4.0,4.0,4.0,yes,no,no,95000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,85000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,85000000.0,apartment,Eti-Osa
5.0,5.0,6.0,no,no,yes,350000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,180000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,140000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,125000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,260000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,45000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,48000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,100000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,90000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,67000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,275000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,180000000.0,house,Ikeja
5.0,6.0,6.0,no,no,no,450000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,300000000.0,house,Eti-Osa
6.0,7.0,7.0,no,no,no,220000000.0,house,Epe
6.0,7.0,7.0,no,no,no,170000000.0,house,Oshodi-Isolo
5.0,6.0,6.0,no,no,no,370000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,200000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,180000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,215000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,240000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,1600000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,550000000.0,house,Eti-Osa
2.0,3.0,3.0,no,no,no,180000000.0,house,Surulere
2.0,2.0,3.0,yes,no,no,130000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,500000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,260000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,600000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,110000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,85000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,190000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,160000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,62000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,260000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,85000000.0,apartment,Eti-Osa
3.0,3.0,4.0,yes,no,yes,180000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,200000000.0,house,Kosofe
5.0,5.0,6.0,yes,no,no,130000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,yes,14000000.0,house,Epe
5.0,5.0,6.0,yes,no,no,230000000.0,house,Epe
4.0,0.0,0.0,no,no,no,120000000.0,house,Kosofe
4.0,4.0,5.0,yes,no,no,100000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,350000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,140000000.0,house,Eti-Osa
2.0,2.0,3.0,no,yes,no,65000000.0,apartment,Eti-Osa
6.0,6.0,7.0,yes,no,no,750000000.0,house,Ikeja
4.0,5.0,5.0,no,no,no,40000000.0,house,Eti-Osa
4.0,5.0,5.0,yes,yes,no,75000000.0,house,Kosofe
4.0,4.0,5.0,yes,no,yes,350000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,yes,700000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,70000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,130000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,160000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,115000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,46000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,290000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,63000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,45000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,180000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,200000000.0,house,Eti-Osa
5.0,7.0,7.0,no,no,no,3000000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,1700000000.0,house,Eti-Osa
5.0,7.0,7.0,no,no,no,550000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,170000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,150000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,130000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
6.0,6.0,7.0,yes,no,no,450000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,42000000.0,apartment,Eti-Osa
3.0,3.0,4.0,yes,no,no,47000000.0,apartment,Eti-Osa
3.0,3.0,4.0,yes,yes,yes,140000000.0,apartment,Eti-Osa
2.0,2.0,3.0,yes,no,no,83000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,200000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,240000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,310000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,340000000.0,house,Ikeja
5.0,5.0,6.0,yes,no,no,165000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,40000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
6.0,6.0,7.0,yes,no,no,95000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,350000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,90000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,130000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,yes,65000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,50000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,130000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,160000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,500000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,140000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,85000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,50000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,148000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,65000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,128000000.0,house,Eti-Osa
2.0,0.0,0.0,no,no,no,68000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,75000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,60000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,115000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,45000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,150000000.0,house,Eti-Osa
4.0,4.0,4.0,yes,no,no,135000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,135000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,yes,64000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,87000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,yes,yes,100000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,60000000.0,house,Eti-Osa
4.0,4.0,4.0,yes,no,yes,290000000.0,apartment,Eti-Osa
2.0,2.0,2.0,yes,no,yes,50000000.0,apartment,Eti-Osa
4.0,4.0,5.0,no,no,no,120000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,33000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,4000000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,6500000000.0,house,Eti-Osa
6.0,7.0,7.0,no,no,no,180000000.0,house,Oshodi-Isolo
5.0,6.0,6.0,no,no,no,550000000.0,house,Eti-Osa
6.0,7.0,7.0,no,no,no,350000000.0,house,Eti-Osa
5.0,5.0,5.0,yes,no,no,240000000.0,house,Epe
6.0,6.0,7.0,yes,no,no,500000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,250000000.0,house,Epe
4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,180000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,530000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,120000000.0,house,Epe
3.0,3.0,4.0,yes,no,no,110000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,300000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,60000000.0,apartment,Kosofe
3.0,4.0,4.0,no,no,no,100000000.0,apartment,Eti-Osa
3.0,4.0,4.0,yes,no,yes,150000000.0,apartment,Eti-Osa
5.0,6.0,6.0,no,no,no,300000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,70000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,70000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,210000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,yes,yes,100000000.0,house,Ikeja
2.0,2.0,3.0,yes,no,no,50000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,71000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,480000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,250000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,300000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
5.0,0.0,0.0,no,no,no,140000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,85000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,65000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,100000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,55000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,yes,no,450000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,160000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,yes,yes,75000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,55000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,yes,550000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,120000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,55000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,420000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,250000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,350000000.0,house,Ikeja
4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,104000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,120000000.0,house,Eti-Osa
1.0,1.0,2.0,yes,no,no,60000000.0,apartment,Eti-Osa
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
2.0,3.0,3.0,no,no,yes,90000000.0,apartment,Eti-Osa
2.0,3.0,3.0,no,no,no,45000000.0,apartment,Eti-Osa
2.0,2.0,3.0,yes,no,no,40000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,110000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,160000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,180000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,230000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,110000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,160000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,80000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,85000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,130000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,115000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,150000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,16000000.0,house,Eti-Osa
6.0,6.0,7.0,yes,no,no,450000000.0,house,Eti-Osa
4.0,4.0,4.0,yes,no,no,95000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,170000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,190000000.0,house,Epe
5.0,0.0,0.0,no,no,no,900000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,400000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,570000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,600000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,350000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,320000000.0,house,Eti-Osa
3.0,4.0,4.0,no,no,no,350000000.0,house,Lagos Mainland
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,350000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,200000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,140000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,yes,190000000.0,house,Eti-Osa
4.0,5.0,5.0,no,no,no,140000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,200000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,125000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,55000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
4.0,0.0,0.0,no,no,no,65000000.0,house,Oshodi-Isolo
2.0,2.0,3.0,yes,no,no,150000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,140000000.0,house,Eti-Osa
6.0,7.0,7.0,no,no,no,300000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,260000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,63000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,125000000.0,house,Eti-Osa
5.0,6.0,6.0,no,no,no,235000000.0,house,Epe
5.0,5.0,6.0,yes,no,yes,270000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,135000000.0,apartment,Eti-Osa
3.0,3.0,4.0,yes,no,yes,53000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,130000000.0,house,Eti-Osa
1.0,1.0,2.0,yes,no,no,25000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,400000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,yes,57500000.0,apartment,Eti-Osa
5.0,6.0,5.0,no,no,no,185000000.0,apartment,Eti-Osa
4.0,5.0,5.0,no,no,no,220000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,41000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,95000000.0,house,Eti-Osa
5.0,5.0,5.0,yes,no,no,160000000.0,house,Eti-Osa
5.0,5.0,6.0,no,no,no,95000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,85000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,550000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,65000000.0,apartment,Eti-Osa
5.0,5.0,6.0,yes,no,no,450000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,160000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,350000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,44900000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,51500000.0,house,Eti-Osa
3.0,3.0,4.0,yes,yes,no,230000000.0,house,Ikeja
4.0,4.0,5.0,yes,no,no,198000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,yes,220000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,60000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,250000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,130000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,55000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,130000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,175000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,650000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,105000000.0,house,Eti-Osa
3.0,3.0,4.0,yes,no,no,85000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,65000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,190000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,120000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,180000000.0,house,Eti-Osa
4.0,4.0,5.0,no,no,no,300000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,110000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,125000000.0,house,Eti-Osa
5.0,6.0,7.0,yes,no,no,750000000.0,house,Eti-Osa
2.0,0.0,0.0,no,no,no,55000000.0,house,Ifako-Ijaiye
6.0,7.0,7.0,yes,no,no,350000000.0,house,Ikeja
3.0,3.0,4.0,yes,no,no,50000000.0,apartment,Lagos Mainland
3.0,3.0,4.0,yes,no,no,110000000.0,house,Eti-Osa
5.0,5.0,6.0,yes,no,no,1200000000.0,house,Eti-Osa
4.0,4.0,5.0,yes,no,no,76000000.0,house,Eti-Osa
3.0,3.0,3.0,no,no,no,120000000.0,house,Ikeja
2.0,3.0,3.0,no,no,no,55000000.0,apartment,Eti-Osa
4.0,5.0,5.0,yes,no,no,60000000.0,house,Ikeja
2.0,3.0,3.0,no,no,no,50000000.0,apartment,Eti-Osa
3.0,4.0,4.0,yes,yes,no,55000000.0,apartment,Lagos Mainland
2.0,2.0,3.0,yes,no,yes,40000000.0,house,Ifako-Ijaiye
4.0,4.0,5.0,no,no,yes,75000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,yes,42000000.0,house,Eti-Osa
2.0,2.0,3.0,yes,no,no,35000000.0,apartment,Eti-Osa
